DaysSinceLastInspection,PreviousViolationCount,ComplaintsLast6Months,CriticalViolationsBefore,PermitAge,SeatingCapacity,EmployeeCount,FoodHandlerCertified,KitchenInspectionScore,DaysSinceRenovation,RoachCockroachComplaints,TemperatureViolations,HighRiskFoodServed,InspectorChangedRecently,OwnershipChangedRecently,InspectionResult
349.97417305154386,4,4,0,11.289192178577053,32.58404192477033,20.16356294603625,74.89793461257608,64.66627795017482,1184.5542241060366,0,3,Yes,No,No,CONDITIONAL PASS
200.3227837758049,4,2,4,9.587068493410047,95.09439545617695,7.117048586246986,54.71047063580275,58.35802268400833,647.4833196010234,2,4,No,Yes,No,CONDITIONAL PASS
199.9388407187755,0,0,0,3.4291541617513945,51.01088067665262,12.377088713062301,100.0,85.66513120020085,796.0150466888037,0,2,No,No,Yes,PASS
235.07171682328658,2,1,0,4.979176539038179,37.99837302007252,13.82685461107657,94.98546512622885,78.44893341299577,720.4422777463351,0,0,No,Yes,No,PASS
141.29281472369254,0,1,0,7.476831218978856,109.1418064504641,2.0,85.65636307389164,93.31800016379245,364.1882447897707,0,0,Yes,No,No,PASS
247.30015111774767,2,1,0,6.935437016252029,64.43330965331879,3.9388864660723932,56.297386476584,74.27919775798895,969.049861073818,2,2,No,No,Yes,CONDITIONAL PASS
184.11377848836165,1,1,0,4.587444687040617,76.06214177830792,10.565151817438187,87.93310311100751,89.97227889197092,30.0,0,0,Yes,No,No,PASS
130.26029934467567,0,1,0,4.954916143810237,13.364725241308271,8.465476104312014,83.2733751127402,92.79624478834418,280.6341623768574,0,0,No,No,No,PASS
412.04329510138626,8,5,4,9.010636369590252,72.2868495432498,24.991098650044584,32.14700070401055,32.75037243469721,1394.1284677206663,3,3,Yes,No,No,FAIL
249.48665241000407,0,1,0,3.056644807630475,30.38801627827143,2.0,92.53990976903982,81.15425663504023,30.0,1,1,Yes,No,No,PASS
444.6886901532267,7,4,4,9.017572370667748,123.4043098418683,4.366939405655394,13.177240060652636,15.449740512230697,2274.4869136823745,1,7,No,Yes,Yes,FAIL
208.2860500689193,4,3,2,10.363229105347035,47.689479001730994,13.419989634853533,62.7241297383982,54.87921902473357,1258.2883710660183,1,2,No,Yes,No,CONDITIONAL PASS
97.03201614213984,1,0,0,5.030272902550716,54.37463733392897,11.222252656853367,100.0,91.12240241781672,649.9515143095912,0,0,Yes,No,No,PASS
238.95771182696387,7,4,2,15.300682929135938,75.46374267411437,23.261165244471055,22.483542449444474,38.53400372460712,1388.514570626238,3,3,No,No,Yes,FAIL
342.454691096699,2,5,0,9.41310558981381,55.50226767567278,21.132739307941023,51.48829777621043,68.31381784289465,659.4962889996648,0,3,No,Yes,No,CONDITIONAL PASS
221.40863950266674,0,1,0,4.9470263237414835,98.66610703093146,5.648102643957978,82.16104330829926,88.42656698756936,565.6020812326944,0,1,No,No,No,PASS
212.3346026210795,2,1,0,2.144379966084494,47.27976314345444,15.100399992231681,79.21609146064162,76.79894392428706,395.526227624332,0,0,No,No,No,PASS
361.65064065302363,5,8,2,11.356293513118931,111.24077358719187,20.97437312335097,31.74807457376144,32.96663156414058,1695.5194565612176,2,2,No,Yes,No,FAIL
204.77588725653746,1,0,0,6.474650351464998,120.7693308333026,9.653770811686721,89.70255877506442,93.84515392020968,340.37388414683124,0,0,No,No,No,PASS
285.32045054659227,0,0,0,3.2790194992492525,10.0,11.937933902372027,85.76227768543701,84.04872784770208,417.05681374664806,0,0,Yes,No,No,PASS
237.80256775465932,3,0,1,1.2162019189300186,62.0650756370017,14.920657424094058,84.57060162494956,80.76219634305133,234.8399499824372,0,0,Yes,No,No,PASS
143.9616786048717,1,0,0,7.564736874061472,91.2088550622359,9.229631363830052,86.63402688401354,79.9709735509823,289.25820138483004,0,2,Yes,No,No,PASS
210.05503125746284,1,0,0,4.744012356992806,59.54324244459885,9.128087747685303,95.96527209142963,96.08828767496641,499.09973382803616,0,0,Yes,No,No,PASS
105.25567327728072,1,0,0,4.705006562542139,57.257578704078476,13.88941633791617,93.49500178562315,88.71333533724238,452.64918434531626,0,0,No,No,No,PASS
553.5051866794137,2,3,5,13.130302002389536,81.04885402844488,22.19244604904092,48.76201223469079,41.12124161670414,1409.6656561170873,4,5,Yes,Yes,No,FAIL
409.79617991815354,4,5,5,13.292419664723242,47.979667477976065,3.527653794016814,37.504397272709426,43.39944576723599,1013.5616380103199,2,4,Yes,No,Yes,FAIL
226.68483327449655,5,1,2,5.209725045942127,108.73161569025501,9.130908657213247,93.02393360861075,66.24640623380367,594.0454537549429,2,2,No,No,No,CONDITIONAL PASS
322.2731138376993,4,6,10,11.420203129063141,47.224524585287995,20.665482819758235,42.6178631344649,56.779964949594806,860.3431579571843,4,3,No,No,No,FAIL
134.77583013855062,1,2,0,5.268552319583222,93.09512350191464,8.005396720406175,79.01810699705057,92.40424631425198,403.59390144377403,0,1,Yes,No,No,PASS
293.8075789592368,1,0,0,3.1914053311384905,123.0316558372559,9.92813669147408,87.93131838512316,92.46616385399956,270.52454587040677,0,0,No,No,No,PASS
163.86667856671016,0,1,0,10.212424883966635,70.9294790869852,18.37488691010409,100.0,86.44862624750587,354.10604173605765,0,0,Yes,Yes,No,PASS
200.46911848899862,0,0,1,2.58467852848108,57.33679357534373,13.954702991404597,81.57753572040994,80.87362201075887,430.8688465284682,0,0,No,No,No,PASS
185.95993832575354,1,0,0,2.8922628151098233,68.81278246528393,9.96999668045754,90.0296537559345,88.39716367178745,373.1869500727248,0,0,No,Yes,No,PASS
337.1591892761232,7,6,4,8.507994736427904,126.61866332658039,23.80084462735846,58.77139378826587,34.659766906758705,1295.870614920277,5,4,No,No,No,FAIL
469.979173049696,8,3,3,8.192621890513779,133.26501198827128,16.568993293890117,36.01647096533373,46.981356081893,1130.73448810444,1,6,No,No,No,FAIL
374.89633271229496,4,4,2,8.774874169853977,92.32136885026662,22.239377527913586,73.65583004579501,55.904117675454074,898.9186445659651,2,2,Yes,No,No,CONDITIONAL PASS
268.79664833340155,0,0,0,7.251317146490015,79.67251634452228,19.194131897271113,87.7168793746094,90.91130368762181,742.8366933248674,0,0,No,No,No,PASS
181.28148302782023,1,1,1,6.941453681787805,146.42538265296935,12.397118120786338,70.13341467685402,81.72070556266019,100.0,1,0,Yes,No,Yes,CONDITIONAL PASS
273.8786193488404,1,1,0,6.009798327201802,49.84949448897992,19.273282394146108,70.953296021153,86.1309547395852,470.21049619093577,0,1,Yes,No,No,PASS
449.6772507084235,10,5,6,9.575014486465767,145.50910776810215,35.33202565374664,52.94533662225224,38.21516179022134,1140.3805304635073,2,4,Yes,No,No,FAIL
129.0093378321125,1,1,0,6.734244101728604,71.85989084410157,9.378586285450606,78.1040087891035,83.47340457017305,311.10449336179454,0,0,No,No,No,PASS
382.36619059964,1,1,0,6.026791240155655,79.11473824118478,5.168650194740938,61.377487385770436,80.66304036258899,669.1161710918145,2,0,Yes,No,No,CONDITIONAL PASS
178.55249477339981,2,0,1,0.5,93.72664157065654,2.209122855584937,87.6858135443874,77.96346692963894,216.07461231248857,0,1,No,No,No,PASS
247.77151549521187,4,2,1,8.906093383514214,74.0075623676261,2.0,73.21443607428179,67.42427477624331,753.8038391673624,0,1,Yes,No,Yes,CONDITIONAL PASS
308.63664535951955,2,0,0,3.9956586918107613,96.71048848844406,11.080653500916897,85.44407943541864,77.07494135863405,848.7842551006099,0,1,Yes,No,No,PASS
279.31888827441594,2,2,3,3.0316097432824245,29.47335049565153,21.089751614608815,51.81538733870189,85.0,1056.7392352170286,0,1,Yes,No,No,CONDITIONAL PASS
161.08384532157928,0,1,0,10.424767588688336,103.59877430310584,12.489568688043208,87.32112764008518,94.17585877490222,343.2837755716928,0,0,No,No,Yes,PASS
249.51573474044426,1,0,0,2.026632469872594,35.83542805392016,10.423985369182605,84.42441817933867,86.5333637984135,196.21266592147043,0,0,No,No,No,PASS
116.26177717643371,1,0,0,0.9591854180122525,61.077887998602854,13.47993952421481,87.77158412371455,89.3586879363482,318.1154853938364,0,0,No,Yes,Yes,PASS
397.4887439314884,6,10,4,9.06448319717055,111.5162436188171,12.677113905251193,50.50454284984905,38.82531327002539,747.1324683681879,4,4,Yes,No,Yes,FAIL
221.1756114224708,2,2,0,5.537103493257433,75.66295772281248,11.625051904363897,99.90715742153142,88.06666883150992,367.9072896365911,0,0,Yes,No,No,PASS
536.1908619628045,9,6,1,16.352275957186194,168.14648512117623,16.308233985835567,36.978224341548305,59.05606024457332,1645.9869521033806,10,3,Yes,No,Yes,FAIL
231.4392283792131,1,4,2,4.9059950340686935,56.1882921087327,31.457753002977885,65.64950736196202,57.53571378111356,1573.2175535810243,0,0,Yes,No,No,CONDITIONAL PASS
222.84002964552553,0,1,0,0.5,17.852657639624667,3.5638812503214936,95.58467509948872,84.90422719076868,790.9422394522576,0,1,No,Yes,No,PASS
190.28209687139824,0,0,0,2.2850048957014466,48.79690719203646,9.050111546236938,78.9900943433115,92.19093930072157,559.6772944202869,0,0,Yes,No,No,PASS
115.13620034400616,2,1,0,9.976915411919311,79.70238884754487,10.224417172784458,93.64984779813656,93.70909810290425,565.3886920930391,0,0,No,Yes,No,PASS
195.45302344336585,0,2,1,3.2664862103948873,60.642461172350345,15.401077279514118,84.6378511552728,89.80053122903148,320.1435713828996,0,0,Yes,Yes,No,PASS
100.30883706609417,1,0,0,0.8732598425294347,106.10130983512971,13.253462080113762,82.41906839512755,84.82170081786852,74.42043068358964,0,0,No,No,No,PASS
67.75248473844866,1,0,0,4.74348713382777,86.76585119113956,13.805125725713776,78.68160482104702,87.94641124567009,690.0174084351504,0,0,No,Yes,Yes,PASS
242.99730250335801,1,1,2,3.1505528637499287,106.01382369680675,16.87213530559447,62.51656931427719,57.60683246595445,1204.61445671522,0,3,Yes,No,No,CONDITIONAL PASS
527.5500021130637,6,6,2,7.963054822553756,89.34850751640245,13.394936485981637,50.657247579379316,29.257129693497347,1758.8026599645227,4,4,Yes,Yes,Yes,FAIL
257.7293429256131,9,5,5,10.176157750043336,55.49773611631004,23.670124169359426,42.98563602030241,28.57310517804639,1808.9281527093917,2,3,Yes,No,Yes,FAIL
192.20781815203338,2,0,0,0.5,10.0,5.0282216666538355,84.95349574283425,84.67342930376087,885.2385629366133,0,0,Yes,Yes,No,PASS
148.16993114336836,0,0,0,1.771957629895251,65.11641850041221,7.592875469163234,88.77095392047997,89.24691346554772,821.0322761944835,0,1,No,No,No,PASS
293.35115086249806,3,3,4,10.58985320801446,121.4237405669011,6.835527532260748,52.08348024588477,75.82964903723835,444.1097440447125,1,1,No,Yes,No,CONDITIONAL PASS
269.8968672537834,5,2,1,7.664794054410223,30.806837410878266,2.0,76.77151239576253,77.7270715940647,977.6037256449708,3,4,No,Yes,Yes,CONDITIONAL PASS
147.33703652848902,1,0,1,5.915490022935268,113.62927898748165,15.841669961451572,80.16190441804821,87.19352537436575,995.8109927602776,0,0,No,No,Yes,PASS
258.46173944451687,5,3,0,8.400247702360861,47.37870970444262,9.939370161856822,72.2100736930957,65.52685212680846,1588.1031229146347,1,2,Yes,Yes,No,CONDITIONAL PASS
284.0644681017105,6,3,1,6.204514683297875,75.16411488020353,17.45308528466764,86.27236368219005,70.76285488587605,795.682931540709,1,1,Yes,No,No,CONDITIONAL PASS
201.69816150285806,2,0,0,4.462169709631587,52.77855897854567,11.49337541885052,91.30384452420037,88.16944323157425,589.8298323349688,0,0,No,No,No,PASS
237.69973978735956,4,1,1,5.17836867101266,92.73106254560942,16.47798293157047,73.86079474834935,69.56112039807195,1295.3330093177774,1,2,No,No,No,CONDITIONAL PASS
518.4676694824547,7,7,5,12.091393370851339,42.46183923777863,18.067567196371357,43.52334287895167,33.68521236124939,2238.1359508698565,2,5,Yes,Yes,No,FAIL
193.445548908625,2,0,0,2.517319663919425,46.29947959129215,2.4896517572678007,75.53541811317189,78.40005642971589,557.4545976002369,0,0,No,No,No,PASS
150.77247697411823,2,0,0,2.5862217794558844,77.45529806969215,18.941004694270806,79.67866955822969,90.60563028427036,572.5752347799482,1,1,No,No,No,PASS
232.0487089945455,4,3,2,1.6447916225606027,108.55670961445693,19.35726150324463,54.34757597684612,59.98480999460691,826.9201476740814,0,0,Yes,Yes,No,CONDITIONAL PASS
416.5691643427541,9,6,1,14.456594663584866,76.75460293556532,19.513170538063953,36.9232860712991,52.80106315099083,1870.8053779399343,0,1,Yes,Yes,Yes,FAIL
148.45469869915433,0,1,0,3.2425965578142475,51.30840615987574,22.272442201642903,81.15834894151128,88.05343237029292,537.4021418896393,0,1,Yes,No,No,PASS
208.3024082560488,4,2,2,2.5922782577788848,81.31633062063084,32.52910715951501,56.18686495366933,70.1093547574616,870.574376281119,0,0,Yes,Yes,No,CONDITIONAL PASS
288.8878356055851,2,5,0,1.0,45.58999058066019,14.837315658880287,50.53181928087782,52.75023454725518,977.4002993008485,0,1,No,Yes,No,CONDITIONAL PASS
498.88946307844867,7,3,3,13.50757127793719,106.78211521235998,34.49977831776287,47.04714911868007,44.6798642490365,1718.4230950255296,6,8,Yes,Yes,No,FAIL
148.18454289765356,2,1,1,2.352483104419166,91.95853518795941,11.489334708796493,76.99819905630235,90.01956135915303,213.02266145732608,0,0,No,No,No,PASS
164.8459109164104,4,0,0,2.187258197564556,87.79768229142414,10.367045862745863,89.30745408469706,87.17561390342895,74.0533669507609,0,1,No,No,No,PASS
229.31415026251344,1,1,0,2.8992580322311037,66.9605178829329,10.452496189981026,96.28925808910803,89.32360380260718,390.8996289239427,0,0,No,No,No,PASS
324.13809460784165,4,1,1,10.246252591459099,64.02938126263174,14.098604141792212,66.81050250334573,77.37441736334144,912.1319518532997,0,1,No,No,Yes,CONDITIONAL PASS
182.73431039422883,1,1,1,0.5,67.15642807156624,10.16341176665741,98.6670984017634,92.84019571491369,487.5647532487145,0,0,No,No,No,PASS
101.73182996970881,0,0,0,4.721027871790154,76.49246471134457,9.776654661505475,80.74553819178513,95.51041527621949,200.61860793392194,0,2,No,No,No,PASS
151.8494608737177,2,0,1,4.0610183488329055,71.9030352040959,10.614734498604545,89.34810721866744,94.7545762460225,419.771889002204,1,1,No,No,Yes,PASS
176.66491974537269,2,0,0,1.0313364956539037,47.81955079522103,18.857373910704613,100.0,84.58751114925556,188.28634434869548,0,0,Yes,No,No,PASS
180.78011351267443,3,1,0,0.5,85.31545060175141,9.876388919306395,94.7228545914844,91.0177357942817,314.0448147693959,0,0,Yes,No,No,PASS
125.51855546872736,1,1,0,5.49684753998285,73.41597021665775,6.579647575478854,95.02545931976243,92.70154316321126,306.1740681351823,0,0,No,No,No,PASS
587.369069732134,7,6,4,9.639251185096025,87.51526437445332,18.916088469188036,19.236934687486684,47.07020509390829,1501.330967833278,3,2,Yes,Yes,Yes,FAIL
378.63992856747325,13,7,3,6.061663522547506,99.30574668544779,25.84643862260758,26.543583101291848,43.359427917904945,1233.4704873821902,6,2,Yes,No,No,FAIL
194.62123268951473,0,1,0,4.851635341030353,10.0,3.9329207367375716,100.0,76.90871786986477,323.263148984744,1,1,No,No,No,PASS
665.0455734131501,4,1,2,18.857128489483863,129.58402345554737,9.729804349944073,50.7684165212512,32.338306354932755,1720.391861721405,7,4,No,Yes,No,FAIL
461.4186304916693,5,3,3,12.637563655219392,30.088623473902985,17.77741003534363,79.43360129126476,69.3539860939413,765.6631144909501,1,1,No,Yes,No,CONDITIONAL PASS
149.39901606871518,1,0,0,5.219763612685465,99.45337869601171,14.811251415848599,79.78306060624973,94.11497519245304,491.31996973970035,0,0,No,No,No,PASS
168.86046140017098,1,0,0,5.691104541236928,25.277395104023398,10.361314248660003,83.33690622899172,75.4661153672762,406.1350352141418,0,0,Yes,No,No,PASS
434.79688806327624,7,5,3,9.825307429119153,133.37727638837026,14.779009892489109,33.626763929121296,43.58951553815888,1550.1778077105032,6,5,No,No,Yes,FAIL
249.78982512929758,2,0,1,3.731613023214959,60.828490406384034,9.230157257112763,91.60870570004454,97.20939642031715,310.1992759256933,0,0,No,No,No,PASS
510.0205653450494,7,2,8,12.135261741726746,98.30578159462677,32.75578091790004,47.62136191322907,48.76230271247944,1251.756463147193,4,4,Yes,No,No,FAIL
210.49542639789513,5,3,2,7.805237739558719,202.97867095729106,22.872528855983486,64.99484801347614,73.89878208046457,984.9064858345162,2,1,Yes,No,Yes,CONDITIONAL PASS
431.84895145879784,3,3,1,6.215069341297903,47.07028947278814,19.830753101471707,66.41450149863003,75.08190644592152,705.9140837645938,0,1,No,No,No,CONDITIONAL PASS
543.6318179706406,9,4,5,21.86358981218174,51.40612057527095,40.160863270577345,55.933266461922024,59.5379605207225,2035.6023991684706,5,2,Yes,Yes,No,FAIL
184.18812509940113,1,1,0,5.623743412148099,89.43274695849773,9.446506932451177,88.45264151444363,92.83746642220942,596.808290580896,0,0,Yes,No,No,PASS
192.53181570028534,0,2,0,3.5465364922267852,36.786191306427284,13.958882611734712,67.16522451828236,94.96569270963184,303.00911464034743,0,1,No,No,No,PASS
178.0348037870401,1,0,0,6.790615976295313,92.93808787986723,10.81947994540396,85.26952123032122,92.4493327595757,235.7680583609327,0,0,No,No,No,PASS
293.0347733898699,7,5,2,16.855007212170722,139.38878326823925,29.995498245968562,35.723310934180645,49.94067336479657,1798.163903478231,6,4,Yes,Yes,No,FAIL
294.9997744216692,2,5,1,8.937204841252814,112.9159802430969,16.026364824557778,83.23555064700085,65.73644019708513,1036.3216677964253,0,4,No,No,No,CONDITIONAL PASS
97.99155098607116,6,1,1,13.137679886569096,53.43757107132669,15.190425969102193,83.42830935774947,72.83624244943944,994.6866992485149,2,2,No,No,Yes,CONDITIONAL PASS
263.00383988816344,3,4,3,9.91638439570028,48.26225495676733,9.788209037764318,61.94441612979692,68.38538643002492,1066.4169907952762,0,0,Yes,No,Yes,CONDITIONAL PASS
231.38392765940836,0,1,0,4.707365461268712,67.21798361091507,8.69253628035931,90.55831995644826,83.69569927128855,874.3207160335539,0,0,Yes,Yes,No,PASS
293.42407035508967,4,1,1,7.724199898803728,95.63491647448205,14.382741450370208,83.61813636175867,74.29182815168637,1454.1201653665248,2,1,Yes,No,No,CONDITIONAL PASS
173.57817840272654,3,0,0,6.30002865001349,70.9845589832874,5.889119674244938,86.73079053224791,91.37291182595781,638.0672681218738,0,0,No,No,No,PASS
133.3309987445475,0,1,0,8.831148743623881,27.5812206490954,9.47640294906442,84.18881791518788,89.55627892346997,341.14387748773004,0,0,No,No,No,PASS
172.68911329195885,2,0,1,9.016502746757046,92.60693477166257,16.206560138876434,59.72405939037782,64.12671595785126,1171.9310603796152,1,1,No,No,No,CONDITIONAL PASS
372.00432309149755,6,6,9,16.517576484980545,87.7607008822643,7.249636878484953,48.041728025711535,55.311561801619376,1655.6459817378063,3,2,No,Yes,No,FAIL
337.99521558740116,6,2,1,7.9912033330173555,10.0,27.89380513209523,84.44411371412912,60.06252217888714,731.9426457977082,0,1,Yes,Yes,Yes,CONDITIONAL PASS
87.95314975586267,1,0,0,3.9931243974145443,94.87343685132586,12.162499314439309,88.42569757682831,89.23041616807228,575.3374951750199,0,0,No,No,Yes,PASS
331.6347440041917,2,3,1,4.062933611272609,55.67140682732155,15.820084372435694,71.19900002514102,61.085538279764236,1095.4160136560515,0,2,No,Yes,No,CONDITIONAL PASS
186.56368767629357,2,1,0,7.796795881791985,55.788250432738636,12.875874746545014,83.5768325304503,93.20465994302161,526.0359184730227,0,0,No,No,No,PASS
168.45834211313266,0,0,1,7.172931641145949,68.58796034652347,10.108240587001168,92.91290373758486,82.65138925052716,346.6773973440926,0,2,Yes,Yes,No,PASS
