course_name,lecture_name,review_rating,review_comment,review_comment_clean,course_name_clean,lecture_name_clean,comment_length,word_count
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,"So far, this course has been very engaging to me.  I really appreciate how the instructor breaks down the different concepts and simplifies them in order for me to understand all of them. I love the fact that you earn coins and points to help keep you focused and want to learn more.","so far, this course has been very engaging to me.  i really appreciate how the instructor breaks down the different concepts and simplifies them in order for me to understand all of them. i love the fact that you earn coins and points to help keep you focused and want to learn more.",Introduction to Data and Data Science,Why do we Need each of these Disciplines?,283,53
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,amazing),amazing),Introduction to Data and Data Science,Why do we Need each of these Disciplines?,8,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Clear explanation about Data .How it works? ,clear explanation about data .how it works?,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,43,7
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Excellent simple course,excellent simple course,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,23,3
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,All of the explanations have been very easy to comprehend and to wrap my beginner's mind around. ,all of the explanations have been very easy to comprehend and to wrap my beginner's mind around.,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,96,17
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,tough one,tough one,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,9,2
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,I am understanding very well and nice explanation so please unlock other courses to access freely and I want to become expert in this Data Science course and provide me free certificate -- Thank You Very Much --- Shaik Arshad Wasib,i am understanding very well and nice explanation so please unlock other courses to access freely and i want to become expert in this data science course and provide me free certificate -- thank you very much --- shaik arshad wasib,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,231,41
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,"very good
",very good,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,9,2
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,course is very interesting,course is very interesting,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,26,4
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,excellent so far,excellent so far,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,16,3
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Amazing ,amazing,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,7,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Amazing ,amazing,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,7,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,good job,good job,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,8,2
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Good,good,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,4,1
Introduction to Data and Data Science,Dispelling Common Misconceptions,5,good introduction,good introduction,Introduction to Data and Data Science,Dispelling Common Misconceptions,17,2
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Good,good,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,4,1
Introduction to Data and Data Science,Dispelling Common Misconceptions,5,Excellent,excellent,Introduction to Data and Data Science,Dispelling Common Misconceptions,9,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Excellent,excellent,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,9,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,explanation is really very well. examples and animation are also helpful to understand the topic.,explanation is really very well. examples and animation are also helpful to understand the topic.,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,97,15
Introduction to Data and Data Science,Dispelling Common Misconceptions,5,Great introduction video for those that wants a data related jobs.,great introduction video for those that wants a data related jobs.,Introduction to Data and Data Science,Dispelling Common Misconceptions,66,11
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,"Very interesting, the presenter has a firm grasp of subject matter. Totally worth the time and trouble","very interesting, the presenter has a firm grasp of subject matter. totally worth the time and trouble",Introduction to Data and Data Science,Why do we Need each of these Disciplines?,102,17
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,Good Course,good course,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,11,2
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,excellent,excellent,Introduction to Data and Data Science,Why do we Need each of these Disciplines?,9,1
Introduction to Data and Data Science,Why do we Need each of these Disciplines?,5,"The course is really enlightening, I've been working as a data analyst with my company for a while. But this course's content has helped me to understand what I've been doing ignorantly and how to level up.","the course is really enlightening, i've been working as a data analyst with my company for a while. but this course's content has helped me to understand what i've been doing ignorantly and how to level up.",Introduction to Data and Data Science,Why do we Need each of these Disciplines?,206,37
